title,price,type,bedrooms,bathrooms,location,url,description,amenities,area,country,city,district,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Sunny and Spacious | Duplex Loft | Calm Area,525000.0,Duplex,4.0,4.0,"Hazmieh, Mount Lebanon Governorate, Baabda district",https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2123930/duplex-for-sale-hazmieh-lebanon-BL-BL2123930,"280 sqm Duplex Loft with large window fronts letting in the sunlight, elegant laminated floors, and high-end finishing, this spacious and luxurious apartment has it all!  Amenities: - 4 Bedrooms - 4 Bathrooms - Modern Kitchen - Built-in Wardrobes - Maid's Room - Air Conditioning - 1 Balcony  Specialties: - 24/7 Concierge Service - Elevator - 1 Covered Parking Spot  Take a walk around the neighborhood and you’ll experience its creative energy first-hand and thriving sense community, with an unexpected mix of places to eat, shop, and be inspired. Here is one of the best-connected areas of Baabda, everything’s right here and ready for you.  Not finding your apartment? Our team is ready to help you find plenty of apartments that would fit your taste! Contact us. Reference BL2123930 525,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Storage Room', 'City View', 'Near Public transportation', 'Near restaurants']",3014.0,Lebanon,Hazmieh,Baabda ,174.18712674187125,133,811,9,44,20,173,0,1,0,0,0,1,0,0,10
Apartment in the heart of Batroun,170000.0,Apartment,2.0,2.0,"Batroun, North Governorate, Batroun district",https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DW-DS-297/apartment-for-sale-batroun-lebanon-DW-DW-DS-297,"We are proudly offering this 130 square meters apartment is in the heart of Batroun city situated in main Batroun Souk within walking distance of the city attractions.  The flat consists of the following: - 2 Bedrooms including 1 master - 2 Bathrooms - Covered parking Space   If you ever get bored with all this lovely home has to offer you can always profit from the city having everything at a walking distance.  A little bit about us:  At Dwelling we strive to offer the best quality service to all our clients, whether they are looking to rent a cozy one-bedroom or invest in a fully operational hotel. Our 10+ years of expertise in the Lebanese real estate market allows us to offer an unparalleled boutique experience to our clientele. Reference DS-267 170,000 USD Save Share","['Near Public transportation', 'Near restaurants', 'Pets Allowed', 'Covered Parking']",1399.0,Lebanon,Batroun,Batroun ,121.51536812008578,136,782,6,33,9,85,0,1,0,0,0,0,0,0,4
Modern | GYM | Swimming Pool,900000.0,Loft,3.0,3.0,"Mar Mikhael, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2124228/loft-for-sale-mar-mikhael-lebanon-BL-BL2124228,"225 sqm Loft with large window fronts letting in the sunlight, elegant laminated floors, and high-end finishing, this spacious and luxurious apartment has it all!  Featuring: 3 bedrooms, 3 bathrooms, A bright living area, A dining room, A fully equipped kitchen, Built-in Wardrobes,  Maid’s Room, Central A/C & Heating, and 1 Balcony with an Open View.  The building is New and has its own Generator, and offers many features such as Security Service, Storage Space, 2 Underground Parking spots, an Elevator, and Concierge Service, as well as a Shared Pool, Gym, and Garden.  Located in Achrafieh, one of Beirut’s most popular and well-known neighborhoods. The central area offers traditional and modern residential properties, stunning new developments, and commercial spaces.  Not finding what you are looking for? Our Team knows the city by heart and is happy to support you in finding the ideal property and neighborhood to live in. Don’t hesitate to contact us for similar units, our team will make sure to find you tailored options to match your taste. A little about us. Beirut Living has been supporting its partners in their journey to find their dream homes for more than 10 years, and we are thrilled to assist you with your next one! Our hands-on approach creates a mutually-beneficial relationship that is personal and yet highly professional. We’re happy to say that most of our clients come to us through referrals. Reference BL2124228 900,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Shared Pool', 'Security', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Shared Gym', 'Lobby in Building', ""Children's Play Area"", 'Storage Room', 'City View', 'Near Public transportation', 'Near restaurants']",2422.0,Lebanon,Mar Mikhael,Beirut ,371.5937241948803,240,1473,6,28,32,268,1,1,1,1,2,1,0,0,15
Traditional Apt | Traditional Area | Traditional Building,850000.0,Apartment,3.0,5.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S718/apartment-for-sale-achrafieh-lebanon-HERO-S718,"A completely 265 sqm furnished apartment is waiting for you in the heart of Beirut. You will have a garden view & a terrace surrounded by trees.  As for the indoor, you will live in a spacious home, with high end furniture imported from Europe, Quality Tiles & Carpets, 3 Living room,1 Dining room,3 Master Bedrooms,5 Bathrooms, Maid Room,3 Balconies, Built-in Wardrobes, central AC/heating system,security,generator,2 Parkings+ Cave & a Concierge.  You are living the luxurious life in the middle of a touristic area.  Price: 850,000 USD + 2.5% Commission - Cash or International Bank Transfer  Achrafieh is a desirable location and in most vibrant city in Beirut.  The environment is great, independent, which provides you a fantastic way of life and place to have a good sociability.  This property located close to shopping malls, restaurants, coffee shops, grocery stores, hospitals, schools and many other amenities.  It is important to search for a well-connected and secured residential area that is easily accessible for your daily needs.  For this reason, Please do not hesitate to contact us for similar units, our team would be happy to assist you regarding this matter and to find you the best apartment in the Area.  WE HAVE THE LARGEST DATABASE OF APARTMENTS IN ACHRAFIEH. Reference S718 850,000 USD Save Share","['Maids Room', 'Balcony', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Storage Room', 'Terrace', 'City View', 'Near Public transportation', 'Near restaurants']",2852.0,Lebanon,Achrafieh,Beirut ,298.0364656381487,214,1325,8,57,20,181,1,1,0,0,0,2,0,0,11
Duplex Apartment for Sale in Mansourieh with Beautiful View and Access to A Pool,300000.0,Duplex,4.0,4.0,"Mansourieh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK71/duplex-for-sale-mansourieh-lebanon-RWI-RK71,"Ray White International Lebanon is delighted to bring you this 250 sqm Duplex Apartment for Sale in Mansourieh.  This insane property will soon be bagged by casually minded buyers that know how to spot a bargain.   *   Perfectly-maintained condition *   Beautiful City and Sea View *   4 Bedrooms (1 Master) *   4 Bathrooms *   An atypically sized closed-style kitchen *   Access to a Pool *   Parkings : 3   Amazingly priced at USD 300,000. So the million dollar question is, are you somebody that will pounce on a good deal?    Call me to find out more. Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing &amp; investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RK71 300,000 USD Save Share","['Maids Room', 'Study', 'Central A/C', 'Balcony', 'Shared Pool', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'View of Water', 'View of Landmark', 'Storage Room', 'City View', 'Maintenance', 'Near Public transportation', 'Near restaurants']",2691.0,Lebanon,Mansourieh,El Metn ,111.48272017837235,235,1421,14,80,32,271,0,1,1,0,2,1,0,1,16
Land for sale in Dbayeh,640000.0,Land,3.0,3.0,"Dbayeh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F514/land-for-sale-dbayeh-lebanon-RWR-F514,"Ray White is proud to bring you this beautiful land in Dbayeh.   30/105 zoning A.1.1  Price: $640,000 Cash  Reference RWRF514  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference F514 640,000 USD Save Share",[],8611.0,Lebanon,Dbayeh,El Metn ,74.32353965857624,159,984,5,23,1,2,0,0,0,0,0,0,0,0,0
Land for sale in Dbayeh,1385000.0,Land,3.0,3.0,"Dbayeh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F513/land-for-sale-dbayeh-lebanon-RWR-F513,"Land for sale in Dbayeh:  Space: 1,732 sqm Zone: A.1.1 Price: $1,385,500 cash   Reference: RWRF513  Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing &amp; investment, construction, leasing, insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference F513 1,385,000 USD Save Share",[],18643.0,Lebanon,Dbayeh,El Metn ,74.29061846269377,154,963,5,23,1,2,0,0,0,0,0,0,0,0,0
Luxurious Apartment For Sale in tallet al-khayat,700000.0,Apartment,4.0,4.0,"tallet al-khayat, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWV-RWV-AY209/apartment-for-sale-tallet-al-khayat-lebanon-RWV-RWV-AY209,"Conveniently located in a calm neighborhood yet has an easy access to the lively and fun part of the city.  Ray White International proudly presents this lovely 300 sqm apartment ready to welcome you in.  Located in a prime location, the apartment benefits from easy accessibility to all places of interest. The vibrant neighborhood features art galleries, coffee shops, clothing boutiques, a broad variety restaurants and bars.  It includes: •	Living Room •	Dining Room •	A closed-style kitchen with marble counters  •	4bedrooms  •	4 bathroom and a Guest WC •	Built-in wardrobes •	Sun-soaked balcony •	Concierge service Arrange a viewing on this great property before you regret missing it!!   Who We Are? Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries.  The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East.  The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, and insurance.  We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference AY209 700,000 USD Save Share","['Balcony', 'Concierge', 'City View', 'Near Public transportation', 'Near restaurants']",3229.0,Lebanon,tallet al-khayat,Beirut ,216.78538247135336,252,1559,7,48,9,87,0,0,0,0,0,1,0,0,5
Shared Gym&Pool | 300 Sqm | Open Sea&Mountain View,1300000.0,Apartment,3.0,5.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-8515/apartment-for-sale-achrafieh-lebanon-AP-8515,"Apartment for Sale In Achrafieh Prime Location - New Building  Space: 300 SQM  Unit Features:  • 3 Master Bedrooms  • 5 Bathrooms • Dining Room • Living Room • Closed Modern Kitchen • Maids Room • 2 Balconies  Features:  • Central AC • Videophone • Double Glazing • Built in Plugs • Spot Lights • Concierge Full Time • Open Sea and Mountain View • Shared Gym and Pool • 24/7 Security  • 24/7 Electricity   Facilities:  • 2 Underground Parkings • Storage Room  Sale Price: 1,300,000$ - Fresh USD +2.5% brokerage fees  - Reference #O584 - Reference O584 1,300,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Shared Pool', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Shared Gym', 'Storage Room', 'Near Public transportation', 'Near restaurants']",3229.0,Lebanon,Achrafieh,Beirut ,402.60142458965623,102,576,9,50,25,223,1,1,1,1,2,1,0,0,13
Unlock Your Future Home: Mansourieh's Newest Project Under Construction Offers Lease-to-Own with Easy Payment Facilities,240000.0,Duplex,3.0,3.0,"Mansourieh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK68/duplex-for-sale-mansourieh-lebanon-RWI-RK68,"Introducing an exciting new project in the heart of Mansourieh, El Maten, offering a unique opportunity for you to own your dream property through a Lease-to-Own program with flexible payment facilities. This project is designed to provide you with the utmost convenience and the flexibility to shape your future home ownership. Project Overview: •	Location: Situated in the charming Mansourieh area, this project offers a tranquil and well-connected setting for your new home. •	Delivery Date: The project is scheduled for completion in just four years, ( Mid 2027) allowing you to plan your move and settle into your new space with ease. Unit Details and Pricing: Prices Starting $1,270 per sqm 1.	First Basement (178 sqm + 80 sqm terrace) - Price: $240,000 2.	Ground Floor (105 sqm) - Price: $140,000 3.	Ground Floor (98 sqm + 80 sqm terrace) - Price: $180,000 4.	First Floor (110 sqm, Duplex) - Price: $140,000 5.	First Floor (200 sqm, Duplex) - Price: $240,000 6.	Second Floor (155 sqm, Duplex) - Price: $180,000 7.	Second Floor (110 sqm, Duplex) - Price: $140,000 8.	Second Floor (165 sqm, Duplex) - Price: $195,000 Payment Flexibility: •	Initial Payment: Start your journey with an initial payment ranging from 40% to 50%, making homeownership accessible from the outset. •	First-Year Benefits: Enjoy the first year with zero interest, giving you a comfortable transition into your new property. •	Up to 4 Years: Over the next four years, you'll have the opportunity to complete your payment with a low 6% interest rate on the remaining amount, offering peace of mind and financial flexibility. This project is designed to empower you to become a homeowner in a beautiful and convenient location, all while offering you the flexibility to manage your payments. It's a unique chance to shape your future and establish roots in a vibrant and welcoming community. Don't miss this opportunity to make Mansourieh your new home. Contact us today to learn more and start your journey toward owning the property of your dreams with ease. Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing &amp; investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RK68 240,000 USD Save Share","['Study', 'Central A/C', 'Balcony', 'Maintenance', 'Near Public transportation', 'Near restaurants']",2153.0,Lebanon,Mansourieh,El Metn ,111.4723641430562,479,2902,15,120,10,100,0,0,0,0,0,1,0,0,6
Unlock Your Future Home: Mansourieh's Newest Project Under Construction Offers Lease-to-Own with Easy Payment Facilities,195000.0,Duplex,3.0,2.0,"Mansourieh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK67/duplex-for-sale-mansourieh-lebanon-RWI-RK67,"Introducing an exciting new project in the heart of Mansourieh, El Maten, offering a unique opportunity for you to own your dream property through a Lease-to-Own program with flexible payment facilities. This project is designed to provide you with the utmost convenience and the flexibility to shape your future home ownership. Project Overview: •	Location: Situated in the charming Mansourieh area, this project offers a tranquil and well-connected setting for your new home. •	Delivery Date: The project is scheduled for completion in just four years, ( Mid 2027) allowing you to plan your move and settle into your new space with ease. Unit Details and Pricing: Prices Starting $1,270 per sqm 1.	First Basement (178 sqm + 80 sqm terrace) - Price: $240,000 2.	Ground Floor (105 sqm) - Price: $140,000 3.	Ground Floor (98 sqm + 80 sqm terrace) - Price: $180,000 4.	First Floor (110 sqm, Duplex) - Price: $140,000 5.	First Floor (200 sqm, Duplex) - Price: $240,000 6.	Second Floor (155 sqm, Duplex) - Price: $180,000 7.	Second Floor (110 sqm, Duplex) - Price: $140,000 8.	Second Floor (165 sqm, Duplex) - Price: $195,000 Payment Flexibility: •	Initial Payment: Start your journey with an initial payment ranging from 40% to 50%, making homeownership accessible from the outset. •	First-Year Benefits: Enjoy the first year with zero interest, giving you a comfortable transition into your new property. •	Up to 4 Years: Over the next four years, you'll have the opportunity to complete your payment with a low 6% interest rate on the remaining amount, offering peace of mind and financial flexibility. This project is designed to empower you to become a homeowner in a beautiful and convenient location, all while offering you the flexibility to manage your payments. It's a unique chance to shape your future and establish roots in a vibrant and welcoming community. Don't miss this opportunity to make Mansourieh your new home. Contact us today to learn more and start your journey toward owning the property of your dreams with ease. Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing &amp; investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RK67 195,000 USD Save Share","['Study', 'Near Public transportation', 'Near restaurants', 'Maintenance', 'Central A/C']",1776.0,Lebanon,Mansourieh,El Metn ,109.79729729729729,479,2902,15,120,9,89,0,0,0,0,0,0,0,0,5
Unlock Your Future Home: Mansourieh's Newest Project Under Construction Offers Lease-to-Own with Easy Payment Facilities,180000.0,Duplex,3.0,2.0,"Mansourieh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RK66/duplex-for-sale-mansourieh-lebanon-RWI-RK66,"Introducing an exciting new project in the heart of Mansourieh, El Maten, offering a unique opportunity for you to own your dream property through a Lease-to-Own program with flexible payment facilities. This project is designed to provide you with the utmost convenience and the flexibility to shape your future home ownership. Project Overview: •	Location: Situated in the charming Mansourieh area, this project offers a tranquil and well-connected setting for your new home. •	Delivery Date: The project is scheduled for completion in just four years, ( Mid 2027) allowing you to plan your move and settle into your new space with ease. Unit Details and Pricing: Prices Starting $1,270 per sqm 1.	First Basement (178 sqm + 80 sqm terrace) - Price: $240,000 2.	Ground Floor (105 sqm) - Price: $140,000 3.	Ground Floor (98 sqm + 80 sqm terrace) - Price: $180,000 4.	First Floor (110 sqm, Duplex) - Price: $140,000 5.	First Floor (200 sqm, Duplex) - Price: $240,000 6.	Second Floor (155 sqm, Duplex) - Price: $180,000 7.	Second Floor (110 sqm, Duplex) - Price: $140,000 8.	Second Floor (165 sqm, Duplex) - Price: $195,000 Payment Flexibility: •	Initial Payment: Start your journey with an initial payment ranging from 40% to 50%, making homeownership accessible from the outset. •	First-Year Benefits: Enjoy the first year with zero interest, giving you a comfortable transition into your new property. •	Up to 4 Years: Over the next four years, you'll have the opportunity to complete your payment with a low 6% interest rate on the remaining amount, offering peace of mind and financial flexibility. This project is designed to empower you to become a homeowner in a beautiful and convenient location, all while offering you the flexibility to manage your payments. It's a unique chance to shape your future and establish roots in a vibrant and welcoming community. Don't miss this opportunity to make Mansourieh your new home. Contact us today to learn more and start your journey toward owning the property of your dreams with ease. Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing &amp; investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference RK66 180,000 USD Save Share","['Near restaurants', 'Maintenance', 'Near Public transportation', 'Central A/C', 'Study']",1668.0,Lebanon,Mansourieh,El Metn ,107.9136690647482,479,2902,15,120,9,89,0,0,0,0,0,0,0,0,5
Apartment with City and Sea Views in Dekwaneh,250000.0,Apartment,3.0,3.0,"Dekwaneh, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-EA283/apartment-for-sale-dekwaneh-lebanon-RWI-EA283,"Ray White International Lebanon is proud to present this exceptional 3-bedroom, 3-bathroom apartment for sale in the highly sought-after district of Dekwaneh, Lebanon. Situated in a prime location, this spacious 160-square-meter apartment offers an enviable lifestyle and breathtaking city and sea views.  Upon entering this luxurious residence, you are immediately struck by the open and airy ambiance. The living spaces are designed to maximize comfort and convenience. The apartment boasts three well-appointed bedrooms, providing ample space for family or guests. Each bedroom is flooded with natural light, and the master bedroom features an en-suite bathroom for added privacy.  The apartment also includes three meticulously designed bathrooms, each offering contemporary fixtures and elegant finishes. These bathrooms are as functional as they are beautiful.  One of the standout features of this property is the two designated parking spaces, ensuring that your vehicles are safe and conveniently located. In addition, residents benefit from a private gate with round-the-clock security, providing a sense of security and peace of mind.  This new building is equipped with anti-seismic construction, adding an extra layer of safety and reassurance. You'll also enjoy the convenience of 24/7 electricity and water supply, ensuring uninterrupted services.  The location of this property is unbeatable, offering easy access to the vibrant heart of Dekwaneh and all its amenities. Whether you're relaxing in your spacious apartment, enjoying the stunning views, or exploring the local area, this residence offers the perfect blend of comfort, luxury, and security.  In summary, this apartment listed by Ray White International Lebanon is a rare gem, offering a spacious and modern living space with panoramic city and sea views, top-notch security, and the reassurance of anti-seismic construction. Don't miss the opportunity to make this prime property your new home. Contact us today to schedule a viewing and experience the charm of this exquisite apartment for yourself. Reference EA283 250,000 USD Save Share","['Maids Room', 'Study', 'Central A/C', 'Balcony', 'Security', 'Concierge', 'Maid Service', 'Covered Parking', 'Built in Wardrobes', 'View of Water', 'View of Landmark', 'Pets Allowed', 'Lobby in Building', ""Children's Play Area"", 'Barbecue Area', 'Storage Room', 'City View', 'Maintenance', 'Near Public transportation', 'Near restaurants']",1722.0,Lebanon,Dekwaneh,El Metn ,145.18002322880372,312,2118,8,45,41,340,1,1,0,0,0,1,0,1,20
Open Sea&Mountain view | Shared Pool&Gym | 24/7 Electricity,1200000.0,Apartment,3.0,5.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-8407/apartment-for-sale-achrafieh-lebanon-AP-8407,"Open Sea and Mountain View Apartment for Sale in Achrafieh Prime Location - New Building    Space: 280 SQM  Unit Features:  • 3 Master Bedrooms  • 5 Bathrooms • Reception Area • Living Room • Dining Room • Closed Modern Kitchen • Maids Room  Features:  • Concierge Full Time • Built in Plugs • Central AC • Double Glazing • Spot Lights • 24/7 Security  • 24/7 Electricity  • Open Sea and Mountain  • Shared Gym and Pool  Facilities:  • 2 Underground Parkings • Storage Room   Sale Price: 1,200,000$ - Fresh USD +2.5% brokerage fees  - Reference #O549 - Reference O549 1,200,000 USD Save Share","['Maids Room', 'Central A/C', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Walk-in Closet', 'Kitchen Appliances', 'Pets Allowed', 'Storage Room', 'Maintenance', 'Near Public transportation', 'Near restaurants']",3014.0,Lebanon,Achrafieh,Beirut ,398.14200398142003,104,592,9,59,25,232,1,1,0,0,2,0,0,0,13
Gorgeous Apartment | Great Location | Security,565000.0,Apartment,3.0,3.0,"Ain al-Mraiseh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2332258/apartment-for-sale-ain-al-mraiseh-lebanon-BL-BL2332258,"200 sqm apartment with an elegant and relaxed atmosphere. Styled with sober colors and modern furniture, don’t miss this chance to make this sunny flat your home.  Amenities: - 3 Bedrooms - 3 Bathrooms - Modern Equipped Kitchen - Built-in Wardrobes - Maid's Room - Air Conditioning   Specialties: - 24/7 Concierge - Elevator - Storage Space - 1 Covered Parking Spot  Take a walk around the neighborhood and you’ll experience its creative energy first-hand and thriving sense community, with an unexpected mix of places to eat, shop, and be inspired. Here is one of the best-connected areas of Hamra Beirut, everything’s right here and ready for you.  Not finding your apartment? Our team is ready to help you find plenty of apartments that would fit your taste! Contact us. Reference BL2332258 565,000 USD Save Share","['Maids Room', 'Central A/C', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Near Public transportation', 'Near restaurants']",2153.0,Lebanon,Ain al-Mraiseh,Beirut ,262.4245239201115,135,816,7,46,17,155,0,1,0,0,2,0,0,0,8
Beautifull apartment In Biakout for sale,150000.0,Half floor,3.0,3.0,"Biaqout, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-cj333/half_floor-for-sale-biaqout-lebanon-RWR-cj333,"Ray White International Lebanon has been especially instructed to sale this apartment to the type of individual who understands the importance of coming home and leaving stress at the door. If that describes you, you'll love these attributes.  this apartment with 130sqm  is listed unfurnished for 150.000$. It s consists of: •	3-bedrooms 1 Master •	good-build condition •	Generously-proportioned balcony •	Living room •	Family room •	Full equipped  Kitchen +      Storage room +      2 Parking  Do the obvious thing and this vision can be your reality. Get in touch.  Who We Are?  Who We Are? Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,500 offices around the world and over 45,000 people working across many countries.  The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East.  The company has over 124 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing & investment, construction, leasing, and insurance.  We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference cj333 150,000 USD Save Share","['Study', 'Balcony', 'Storage Room']",1399.0,Lebanon,Biaqout,El Metn ,107.21944245889921,234,1446,6,40,4,36,0,0,0,0,0,1,0,0,3
Stunning Chalet with Terrace for sale in Faraya,260000.0,Chalet,2.0,2.0,"Kfardebian, Mount Lebanon Governorate, Kesrouane district",https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-613/chalet-for-sale-kfardebian-lebanon-DW-DS-613,"The Chalet Terrace is a unique duplex offering privacy, comfort, and outdoor space. One of its key features is a private entrance that leads directly to the second floor. It also boasts a rare terrace positioned on the building’s main façade.  Inside, the upper level includes a spacious living area with a fireplace, an open kitchen, and a guest bathroom. This floor opens onto a 7-meter-long terrace perfect for relaxing or entertaining. The lower level features two bedrooms with a shared bathroom, along with a separate maid’s room and private bathroom.  Additional features include:  -Private water well  -Backup generator  -Solar power system  -Maid’s room with en-suite bathroom  -Well-maintained property  This chalet combines privacy, functionality, and thoughtful design in a peaceful setting. Reference DS-613 260,000 USD Save Share","['Near restaurants', 'Terrace', 'Near Public transportation', 'Balcony']",1270.0,Lebanon,Kfardebian,Kesrouane ,204.7244094488189,127,843,8,47,7,72,0,0,0,0,0,2,0,0,4
Brand-New High-End Apartment in Fanar,350000.0,Apartment,3.0,3.0,"Fanar, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-OA81/apartment-for-sale-fanar-lebanon-RWI-OA81,"Welcome to this exceptional luxury apartment for sale in Fanar. Spanning an impressive 180 square meters of internal space, this residence is designed to cater to the most discerning tastes, offering an unparalleled level of opulence and comfort.  Upon entering, you are greeted by an open and spacious living area adorned with high-end finishing, characterized by sleek lines and contemporary design. The meticulous attention to detail is evident throughout, from the carefully selected materials to the expert craftsmanship that exudes luxury at every turn.  This furnished property is for sale, price tagged at USD 350000.     Its standout features include: • Unobstructed sea view  • 3 bedrooms (1 Master) • 3 bathrooms • 60sqm Private Terrace • 2 Private parking  Invest in this insane deal before others learn about it!!!    There's no point overthinking this. Call me today. Who We Are?  Ray White International is part of Ray White that is a global Real Estate marketing and investment company with over 2,000 offices around the world and over 35,000 people working across many countries. The company was started, in rural Australia, by Ray White in 1902, and has grown today to become one of the leading global Real Estate companies in the world serving satisfied customers across Australasia, the USA, India, and the Middle East. The company has over 119 years of history in creating and developing successful careers and businesses in the fields of Real Estate marketing &amp; investment, construction, leasing, and insurance. We have a team of exceptional leaders that is well trained and experienced to deliver tangible value to our clients through a network of local and international locations. Reference OA81 350,000 USD Save Share","['Maids Room', 'Study', 'Central A/C', 'Balcony', 'Private Garden', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Walk-in Closet', 'Kitchen Appliances', 'View of Water', 'Lobby in Building', 'Barbecue Area', 'Storage Room', 'Terrace', 'City View', 'Maintenance', 'Near Public transportation', 'Near restaurants']",1938.0,Lebanon,Fanar,El Metn ,180.5985552115583,277,1747,5,37,37,321,0,1,0,0,2,3,0,1,19
